小潘好物,2017-06-05 08:59:59.819314,充電式電動強力除毛球機,640,http://seller.pcstore.com.tw/S189147163/C1086466470.htm,購物滿3000 元(含)以上免運費，未滿 3000 元者自付運費，7-11取貨付款60元,
珊媽咪童裝,2017-06-05 08:59:59.923568,#現貨 洗衣機專用漂浮除毛器(100元),100,http://seller.pcstore.com.tw/S152076587/C1090965793.htm,購物滿99 元(含)以上免運費，未滿 99 元者自付運費，7-11純取貨0元、7-11取貨付款0元,
傻瓜量販,2017-06-05 08:59:59.928615,【傻瓜量販】60*160cm超細纖維毛巾 五色美容打蠟布洗車巾 擦車巾 清潔布 抹布 不掉毛超強吸水布 除塵 板橋可取,48,http://seller.pcstore.com.tw/S138004868/C1085655820.htm,購物滿2000 元(含)以上免運費，未滿 2000 元者自付運費，宅配80元、郵局60元、7-11純取貨65元、7-11取貨付款65元,
Alice - 偶爾代購,2017-06-05 09:00:00.207388,全台最便宜！好自在 Infinity 液體衛生棉 24 / 27 / 31.7 十片一盒,145,http://seller.pcstore.com.tw/S149983642/C1092647076.htm,免運費送到家,
,2017-06-05 09:00:00.269046,[限時特賣] 全能清潔小福箱,200,http://www.pcstore.com.tw/neogreen/M28970095.htm,,
雜貨挖寶趣,2017-06-05 09:00:00.364048,乾髮帽,100,http://seller.pcstore.com.tw/S141942540/C1074768102.htm,每筆訂單運費，宅配150元、郵局80元、7-11取貨付款60元,
加入追蹤,2017-06-05 09:00:00.581744,超值特惠↓原$119情人 平版衛生紙300張x6包,95,http://www.pcstore.com.tw/pchome24h/M15655342.htm,,
加入追蹤,2017-06-05 09:00:00.586074,《百吉牌》垃圾袋(中-500g),49,http://www.pcstore.com.tw/pchome24h/M18321323.htm,,
清潔/收納用品,2017-06-05 09:00:00.608886,妙檀香超濃縮洗衣粉1Kg (15盒) ∼★75折↘特惠2250元,2250,http://www.pcstore.com.tw/b8228/M17026458.htm,,
大頭仔生活小舖,2017-06-05 09:00:00.643131,三個Ma手工皂-紫草寶貝皂,345,http://seller.pcstore.com.tw/S119315238/C1094845492.htm,每筆訂單運費，宅配120元、郵局100元、7-11純取貨60元、7-11取貨付款60元,
小資女雜貨鋪,2017-06-05 09:00:00.683612,💓200ml重量瓶💓第二代犀利媽媽2017年新品/重量級/加量不加價/三種香味任選,129,http://seller.pcstore.com.tw/S155879441/C1091591031.htm,每筆訂單運費，宅配120元、郵局80元、7-11純取貨60元、7-11取貨付款60元,
購潮8,2017-06-05 09:00:00.718432,德國巴斯夫 一點絕除蟑凝膠餌劑30g/支,1150,http://seller.pcstore.com.tw/S126290260/C1051913274.htm,購物滿888 元(含)以上免運費，未滿 888 元者自付運費，宅配60元、7-11純取貨65元、7-11取貨付款65元,
就是璦買,2017-06-05 09:00:00.852048,72小時香氛,200,http://seller.pcstore.com.tw/S134352107/C1095261020.htm,購物滿1000 元(含)以上免運費，未滿 1000 元者自付運費，宅配100元、郵局100元、7-11取貨付款60元,
寶貝衣物系列,2017-06-05 09:00:00.884872,可立潔 - 活氧潔衣乳,300,http://www.pcstore.com.tw/neogreen/M07606279.htm,,
洗衣│衣架,2017-06-05 09:00:00.905918,萬用折疊窗框曬衣架(2個曬衣架+82公分接管/組),249,http://www.pcstore.com.tw/77shop/M27409291.htm,,
日本清潔用品  批發 團購,2017-06-05 09:00:00.997979,熊野洗髮精 &潤髮乳,198,http://seller.pcstore.com.tw/S101526767/C1091708590.htm,購物滿5200 元(含)以上免運費，未滿 5200 元者自付運費，宅配58元、7-11取貨付款60元,
特價五金百貨,2017-06-05 09:00:00.998868,匠心/口罩/有發票/特價組/16盒/附盒子內有袋裝/可混大人或而兒童/ 藍綠粉紫黃白,896,http://seller.pcstore.com.tw/S190282301/C1098849810.htm,購物滿1500 元(含)以上免運費，未滿 1500 元者自付運費，宅配100元、7-11純取貨60元、7-11取貨付款60元,
除水泥|混凝土,2017-06-05 09:00:01.127620,2L泥剋Mr(2公升天然環保水泥清潔劑.清洗去除裝潢施工混凝土.DIY洗淨消除Concrete.工業級專業施工程推薦)富崙,550,http://www.pcstore.com.tw/upacestore/M14382317.htm,,
防蚊系列,2017-06-05 09:00:01.331316,現貨 紐西蘭 防蚊乳液 25% 80ml,590,http://www.pcstore.com.tw/store1444371279/M24095012.htm,,
美國/日本GONESH綜合館,2017-06-05 09:00:01.398907,美國GONESH空氣清新噴霧-No.8春之薄霧,149,http://www.pcstore.com.tw/bbco/M08842035.htm,,
Miracle house,2017-06-05 09:00:01.678671,【橘子工坊】 制菌洗衣精補充包1500ml,145,http://seller.pcstore.com.tw/S146599852/C1082351881.htm,購物滿799 元(含)以上免運費，未滿 799 元者自付運費，宅配65元、7-11純取貨65元、7-11取貨付款65元,
日本清潔用品  批發 團購,2017-06-05 09:00:01.679318,日本P&G;花香Bold  洗衣精  850克,129,http://seller.pcstore.com.tw/S101526767/C1091708617.htm,購物滿5200 元(含)以上免運費，未滿 5200 元者自付運費，宅配58元、7-11取貨付款60元,
13媽咪生活小物賣場,2017-06-05 09:00:01.717278,去污垢魔法皂133g 日本製,100,http://seller.pcstore.com.tw/S183030856/C1097440325.htm,免運費送到家,
衣物清潔系列,2017-06-05 09:00:01.758006,Dr.Aik《艾克博士》酵素潔污皂150g,55,http://www.pcstore.com.tw/kingeagle/M21754342.htm,,
QQ小館,2017-06-05 09:00:01.811321,1000,1000,http://seller.pcstore.com.tw/S134899581/C1098948491.htm,每筆訂單運費，宅配180元、郵局180元、7-11純取貨180元、7-11取貨付款180元,
三層紗浴巾,2017-06-05 09:00:02.061592,三秒快乾牛奶纖維兒童浴巾(加厚款)110*110cm,135,http://www.pcstore.com.tw/hiftw/M27482503.htm,,
,2017-06-05 09:00:02.156196,可立潔 - G2濃縮型萬用去污乳,125,http://www.pcstore.com.tw/neogreen/M22013785.htm,,
小潘好物,2017-06-05 09:00:02.207794,小海豹浴室風呂刷 清潔刷(全新現貨),360,http://seller.pcstore.com.tw/S189147163/C1085750893.htm,購物滿3000 元(含)以上免運費，未滿 3000 元者自付運費，7-11取貨付款60元,
面紙,2017-06-05 09:00:02.247083,五月花MFP太空包面紙100抽64包入,545,http://www.pcstore.com.tw/jaupin/M17571388.htm,,
美國GONESH,2017-06-05 09:00:02.256874,美國GONESH#12翠綠山林精油線香(20枝入),99,http://www.pcstore.com.tw/bbco/M07059671.htm,,
五月手作行~小蘇打粉，過碳酸鈉,2017-06-05 09:00:02.678909,檸檬酸 一公斤 台灣三福 食用級分裝 台灣三福化工進口  拉鍊袋分裝 二手寶特瓶裝 1000g 1公斤,50,http://seller.pcstore.com.tw/S126344027/C1085629120.htm,每筆訂單運費，宅配80元、7-11純取貨60元、7-11取貨付款60元,
驅蛇產品,2017-06-05 09:00:02.686286,中西化學《驅蛇寶》蛇類忌避劑(1.8KG) - 美國驅趕蛇類Top 1產品,3000,http://www.pcstore.com.tw/chunghsi_store/M21119085.htm,,
多琳好貨屋,2017-06-05 09:00:02.793959,黏2隻毛屑滾桶，可重複水洗，環保又省錢（大）,199,http://seller.pcstore.com.tw/S121381267/C1082555753.htm,購物滿1000 元(含)以上免運費，未滿 1000 元者自付運費，宅配100元、郵局80元、7-11取貨付款60元,
永麗商城,2017-06-05 09:00:02.797794,(現貨)馬桶自動清潔芳香抑菌液 強效馬桶自動清潔芳香劑 馬桶自動清潔除臭抑菌劑(69元),69,http://seller.pcstore.com.tw/S105940533/C1083358017.htm,購物滿2000 元(含)以上免運費，未滿 2000 元者自付運費，宅配150元、郵局150元、7-11純取貨60元、7-11取貨付款60元,
汽車生活館,2017-06-05 09:00:02.925942,無味熊 汽車浴廁房間 「除臭」重量包 3包(免運費), 元,http://www.pcstore.com.tw/wwbiosand/M21862944.htm,,
加入追蹤,2017-06-05 09:00:03.041918,舒潔 速效廚房紙巾-大小隨意撕(捲筒式，雙層) 108張x6捲x6串/箱,599,http://www.pcstore.com.tw/pchome24h/M22402558.htm,,
美國GONESH,2017-06-05 09:00:03.057712,美國GONESH雨Rain精油線香(20枝入),99,http://www.pcstore.com.tw/bbco/M17725877.htm,,
tina集購團,2017-06-05 09:00:03.336322,日本P&G;寶僑 不沾手雙倍洗衣凝膠球--48入--現貨,330,http://seller.pcstore.com.tw/S117852736/C1092580050.htm,每筆訂單運費，宅配100元、郵局100元、7-11取貨付款60元,
洗衣槽.洗衣櫃,2017-06-05 09:00:03.348478,【yapin小舖】塑鋼洗衣槽hyh,4100,http://www.pcstore.com.tw/yapin/M01245570.htm,,
Abby生活百貨,2017-06-05 09:00:03.351736,環保除濕桶補充包 600ml 竹炭 芳香 除濕桶 除濕劑 除濕盒 除濕 防霉 除臭,15,http://seller.pcstore.com.tw/S110227940/C1097076025.htm,每筆訂單運費，7-11取貨付款65元,
加入追蹤,2017-06-05 09:00:03.564939,箱購優惠 每捲$8.25情人小捲筒衛生紙240組x6捲x10串,495,http://www.pcstore.com.tw/pchome24h/M16356996.htm,,
日本製造防蚊系列,2017-06-05 09:00:03.566562,日本進口 興農興家安速液體電蚊香組(器+液 42ML ),100,http://www.pcstore.com.tw/hrspchome/M23989454.htm,,
I You We 樂購(可搜FB),2017-06-05 09:00:03.751250,現貨 紐西蘭25% (避卡蚋叮 派卡瑞丁) 驅蚊乳液 80ml,525,http://seller.pcstore.com.tw/S171379745/C1040834156.htm,購物滿2000 元(含)以上免運費，未滿 2000 元者自付運費，宅配65元、郵局60元、7-11純取貨60元、7-11取貨付款60元,
＊可愛小物黑皮購,2017-06-05 09:00:03.755890,寶僑P&G;雙倍洗衣凝膠球袋裝(120元),120,http://seller.pcstore.com.tw/S141546682/C1091010113.htm,免運費送到家,
lilicoco 生活無限,2017-06-05 09:00:03.940109,＊lilicoco生活無限＊◇木纖維不沾油抹布.洗碗布.多功能洗巾.擦手巾.油切◇ (45元),45,http://seller.pcstore.com.tw/S148732493/C1083854713.htm,每筆訂單運費，宅配90元、郵局90元、7-11純取貨60元、7-11取貨付款60元,
防蚊系列,2017-06-05 09:00:03.961049,現貨 紐西蘭 防蚊液 25% 120ml,720,http://www.pcstore.com.tw/store1444371279/M24094970.htm,,
加入追蹤,2017-06-05 09:00:04.051890,橘子工坊天然濃縮洗衣粉-制菌活力_補充包1350g*6包/箱,1399,http://www.pcstore.com.tw/pchome24h/M23077031.htm,,
E-LINE(超取99宅配699免運),2017-06-05 09:00:04.163144,人道捕鼠瓶老鼠瓶非黏鼠板/老鼠籠捕鼠器抓老鼠耗子專利認證 B7713【DL480】☆E-LINE☆,119,http://seller.pcstore.com.tw/S165430205/C1002170778.htm,購物滿699 元(含)以上免運費，未滿 699 元者自付運費，宅配70元、郵局70元、7-11純取貨70元、7-11取貨付款80元,
洗衣機濾網,2017-06-05 09:00:04.362842,【特價】新格洗衣機濾網【三個免運費】新格洗衣機過濾網.新格洗衣機棉絮過濾網,60,http://www.pcstore.com.tw/1077/M13165541.htm,,
淘淘樂天地,2017-06-05 09:00:04.418798,第三代玻璃清潔神器,700,http://seller.pcstore.com.tw/S143352979/C1078917085.htm,購物滿999 元(含)以上免運費，未滿 999 元者自付運費，7-11純取貨60元、7-11取貨付款60元,
加入追蹤,2017-06-05 09:00:04.431500,【易拖寶EasyMop】360度免沾手乾濕雙功能伸縮平板拖把 1拖2布x2套(共2拖4布)-時尚香檳金,980,http://www.pcstore.com.tw/pchome24h/M24771920.htm,,
除蟲防蚊,2017-06-05 09:00:04.678119,法國PSA - SKIN 2P BODY 乳液型防蚊液(30ml),250,http://www.pcstore.com.tw/oxygenhec/M29234302.htm,,
U-mop 手壓式旋轉拖把 適用好神拖,2017-06-05 09:00:04.953173,45cm布盤 ~加購專用~【U-mop 旋轉拖把】 MIT台灣製、384織超吸水纖維、直徑16cm 皆相容、適用好神拖,60,http://seller.pcstore.com.tw/S199846877/C1074655205.htm,購物滿599 元(含)以上免運費，未滿 599 元者自付運費，7-11純取貨60元、7-11取貨付款60元,
ESS輕鬆購小站,2017-06-05 09:00:05.001355,🚽🚽犀利阿媽馬桶自動芳香殺菌清潔器🚽🚽1瓶100 2瓶190 買6瓶600送一瓶(190元),170,http://seller.pcstore.com.tw/S179831316/C1086424409.htm,購物滿1000 元(含)以上免運費，未滿 1000 元者自付運費，郵局60元、7-11純取貨60元、7-11取貨付款60元,
極速寶貝Speed Baby,2017-06-05 09:00:05.008520,現貨 Sani Sticks 水管疏通 萬用清潔棒 油污分解 一根搞定 三種味道可選 水管清潔 除臭廚房浴室芳香劑,40,http://seller.pcstore.com.tw/S184613469/C1091898849.htm,購物滿2000 元(含)以上免運費，未滿 2000 元者自付運費，宅配150元、郵局80元、7-11純取貨60元、7-11取貨付款60元,
嘿呦,2017-06-05 09:00:05.011747,現貨  愛康衛生棉  箱購不混搭賣場,1560,http://seller.pcstore.com.tw/S105060363/C1100581402.htm,購物滿99 元(含)以上免運費，未滿 99 元者自付運費，7-11純取貨60元、7-11取貨付款60元,
阿泥小舖,2017-06-05 09:00:05.015020,阿泥小舖 (現貨)超低價 沙威隆 溫和抗菌沐浴乳1000ml,99,http://seller.pcstore.com.tw/S164928253/C1097392259.htm,購物滿888 元(含)以上免運費，未滿 888 元者自付運費，宅配80元、郵局60元、7-11純取貨60元、7-11取貨付款60元,
ecomfort 北歐每日布巾,2017-06-05 09:00:05.141711,61NOTE_e.spongewipe_Lena M Karlsson_多色貓吸水抹布_L,250,http://www.pcstore.com.tw/61note1/M25256542.htm,,
成人牙刷,2017-06-05 09:00:05.161985,【優美牙刷】S-60纖細柔毛護理牙刷(中刷頭),429,http://www.pcstore.com.tw/tzuencherng/M17735799.htm,,
歐美美妝代購 London Helpbuy,2017-06-05 09:00:05.438438,家事肥皂(換物使用),200,http://seller.pcstore.com.tw/S161430566/C1079638777.htm,每筆訂單運費，郵局80元、7-11純取貨60元、7-11取貨付款70元,
GONESH芳香吊卡,2017-06-05 09:00:05.748435,美國GONESH精油芳香吊卡-龍血,79,http://www.pcstore.com.tw/bbco/M19437044.htm,,
加入追蹤,2017-06-05 09:00:05.872878,白蘭 含熊寶貝馨香呵護精華洗衣精補充包-純凈溫和 1.65kg x6包,399,http://www.pcstore.com.tw/pchome24h/M18400695.htm,,
美國/日本GONESH綜合館,2017-06-05 09:00:05.958038,日本GONESH空氣芳香罐(液體)-No.12翠綠山林,309,http://www.pcstore.com.tw/bbco/M17828795.htm,,
居家一般清潔用品,2017-06-05 09:00:06.640096,(2入特惠組) 柳丁系列~除水垢大師............秒殺難纏水垢,143,http://www.pcstore.com.tw/loftyidea/M12664211.htm,,
多琳好貨屋,2017-06-05 09:00:06.686818,好皂頭，好運來，11入,250,http://seller.pcstore.com.tw/S121381267/C1082555701.htm,購物滿1000 元(含)以上免運費，未滿 1000 元者自付運費，宅配100元、郵局80元、7-11取貨付款60元,
口腔清潔商品,2017-06-05 09:00:06.906114,琉璃光PHB牙齦刷~大人小孩都可使用5入一組(顏色隨意出貨),300,http://www.pcstore.com.tw/lilianorganic/M15365571.htm,,
好好抓捕蟲神器,2017-06-05 09:00:06.933419,好好抓捕蟲神器 1秒抓喇牙 抓蜘蛛 抓蟲 抓蟑螂 滅蟑 抓昆蟲 抓飛蛾 抓蟬 抓蜈蚣 超能,490,http://www.pcstore.com.tw/go2smart/M24400167.htm,,
洗碗精/洗衣精,2017-06-05 09:00:07.000537,【康熙藥妝】【效達 強力衣領去漬凝膠(240g/瓶)】酵素配方，不需浸泡,99,http://www.pcstore.com.tw/youcome/M05531632.htm,,
三層紗浴巾,2017-06-05 09:00:07.222444,會呼吸的毛巾►笑臉字母三層紗浴巾/瘋狂下殺150元 結帳再打9折,135,http://www.pcstore.com.tw/hiftw/M26244874.htm,,
新安堂,2017-06-05 09:00:07.697099,新安堂-未稅 韓國過碳酸鈉 5kg,185,http://seller.pcstore.com.tw/S173067786/C1098635189.htm,購物滿9999 元(含)以上免運費，未滿 9999 元者自付運費，宅配100元、7-11純取貨60元、7-11取貨付款60元,
秋琴的賣場,2017-06-05 09:00:07.731300,出國玩雪/露營熱銷品 【黑珍珠】 超防水～多用途防水防污噴霧劑,140,http://seller.pcstore.com.tw/S165622277/C1087623933.htm,每筆訂單運費，宅配80元、7-11純取貨65元、7-11取貨付款65元,
能益淨/除臭除蟲,2017-06-05 09:00:07.964853,能益淨 純天然活菌驅蟑劑500cc,290,http://www.pcstore.com.tw/xingholife/M13380371.htm,,
甘蔗園,2017-06-05 09:00:08.071536,(甘蔗園)洗衣袋/洗衣網/生活大師洗衣袋/60*60/20元,20,http://seller.pcstore.com.tw/S168477909/C1027577195.htm,購物滿1500 元(含)以上免運費，未滿 1500 元者自付運費，宅配80元、郵局80元、7-11純取貨60元、7-11取貨付款60元,
新安堂,2017-06-05 09:00:08.327300,新安堂-單水檸檬酸 1kg,47,http://seller.pcstore.com.tw/S173067786/C1096072952.htm,購物滿9999 元(含)以上免運費，未滿 9999 元者自付運費，宅配100元、7-11純取貨60元、7-11取貨付款60元,
❤一閃一閃亮晶晶❤,2017-06-05 09:00:08.349591,德國兒童牙膏(限預購會員下單),165,http://seller.pcstore.com.tw/S147473271/C1099132707.htm,免運費送到家,
●窗簾式1/2省力升降曬衣架,2017-06-05 09:00:08.489905,【超省力窗簾式升降曬衣架】三桿式-1:2省力煞車功能(3250元含桿!!)輕鬆操作！永不卡繩！,3250,http://www.pcstore.com.tw/anasa/M12587931.htm,,
鷗海優保健原料量販店,2017-06-05 09:00:08.567433,鷗海優 小蘇打粉 1KG 萬用天然清潔劑 衣物清洗 廚房清潔 去污除臭去農藥 可搭 檸檬酸,50,http://seller.pcstore.com.tw/S107451716/C1020250133.htm,購物滿2000 元(含)以上免運費，未滿 2000 元者自付運費，宅配55元、7-11純取貨50元、7-11取貨付款60元,
三千金娘揪揪購雜貨鋪,2017-06-05 09:00:08.716238,一試靈E40清潔萬用巾,145,http://seller.pcstore.com.tw/S197102863/C1094361927.htm,免運費送到家,
四層紗浴巾,2017-06-05 09:00:08.764596,會呼吸的毛巾►大象四層紗浴巾, 元,http://www.pcstore.com.tw/hiftw/M27485914.htm,,
eil0901,2017-06-05 09:00:09.050199,元氣，舒緩，幸福恬靜，拍拍瓶，凝膠，檸檬草，15ml噴瓶，書*2,3500,http://seller.pcstore.com.tw/S143154259/C1086116518.htm,每筆訂單運費，宅配65元、7-11純取貨0元、7-11取貨付款0元,
捕蚊系列用品,2017-06-05 09:00:09.169449,壁掛式二氧化碳觸媒式捕蟲(蚊/蠅/果蠅/趨光飛蟲)燈 抓不到全額退費,1590,http://www.pcstore.com.tw/loftyidea/M17847359.htm,,
好買好算,2017-06-05 09:00:09.579404,貼身寶貝 PP免洗褲 淑女型免洗褲 M L XL 五入 3種可選,49,http://seller.pcstore.com.tw/S190175337/C1085649738.htm,每筆訂單運費，7-11純取貨60元、7-11取貨付款60元,
豬頭小網拍,2017-06-05 09:00:09.633966,可愛地墊（如）,970,http://seller.pcstore.com.tw/S185038911/C1091893137.htm,每筆訂單運費，7-11純取貨0元、7-11取貨付款0元,
衣物清潔系列,2017-06-05 09:00:09.749745,Dr.Aik《艾克博士》酵素潔污皂150g【24塊/箱】,1200,http://www.pcstore.com.tw/kingeagle/M21754812.htm,,
IM LIFE STYLE生活,2017-06-05 09:00:09.919300,IM精選＊現貨！！熱銷 Sticky Buddy 除毛滾輪 除塵 可水洗 重複使用 養寵必備 買大送小一組只要１９９！,199,http://www.pcstore.com.tw/im8shop/M30772090.htm,,
加入追蹤,2017-06-05 09:00:09.995358,3M百利抗菌細緻餐具專用海綿菜瓜布好握型5片裝,89,http://www.pcstore.com.tw/pchome24h/M16269447.htm,,
衣物清潔,2017-06-05 09:00:10.090523,橘子工坊洗衣精補充包-制菌活力1500ML*6包/箱,1260,http://www.pcstore.com.tw/lifeshoplove/M18253380.htm,,
擦拭紙,2017-06-05 09:00:10.124972,Kimberly-Clark  AIRFLEX 專利鎖水摺疊擦手紙,750,http://www.pcstore.com.tw/doggerco/M21400414.htm,,
GONESH精油線香,2017-06-05 09:00:10.179508,美國GONESH綜合30入2號(2 4 10)精油線香(30枝入),140,http://www.pcstore.com.tw/bbco/M09840050.htm,,
新安堂,2017-06-05 09:00:10.237372,新安堂-未稅 -小蘇打粉 1kg,27,http://seller.pcstore.com.tw/S173067786/C1096072039.htm,購物滿9999 元(含)以上免運費，未滿 9999 元者自付運費，宅配100元、7-11純取貨60元、7-11取貨付款60元,
好工具專賣店,2017-06-05 09:00:10.657905,液晶不鏽鋼電子秤珠寶秤料理秤茶葉秤廚房秤高準度500g/0.01g或3kg/0.1g口袋秤掌上秤磅秤秤麵粉,220,http://seller.pcstore.com.tw/S131102438/C1083049983.htm,購物滿1500 元(含)以上免運費，未滿 1500 元者自付運費，宅配50元、7-11純取貨60元、7-11取貨付款60元,
加入追蹤,2017-06-05 09:00:11.002130,破盤▼2箱再折100春風三層厚手新肌感抽取式衛生紙(100抽x10包x7串/箱),999,http://www.pcstore.com.tw/pchome24h/M16144863.htm,,
3Ｍ　批發　團購　專業國外代購,2017-06-05 09:00:11.008132,3M 百利 497 好握刮刀 除垢 刮水 不損傷表面 舒適順手 除垢刮水 玻璃 汽車 浴室 桌子 地板 廣告刮刀【現貨】,90,http://seller.pcstore.com.tw/S141703057/C1078154995.htm,每筆訂單運費，宅配220元、郵局100元、7-11純取貨70元、7-11取貨付款75元,
【昇鴻商行】日韓商品專賣/批發,2017-06-05 09:00:11.085194,【現貨-保證新款♡】洗衣膠球48入『夾鏈袋裝』 P&G; 洗衣膠球 膠球 洗衣球 日本寶僑 香香豆 芳香顆粒 洗衣服,370,http://seller.pcstore.com.tw/S109296742/C1077002087.htm,每筆訂單運費，宅配110元、7-11純取貨60元、7-11取貨付款60元,
清潔用品,2017-06-05 09:00:11.174956,[溫馨小舖]去污膏 天裕牌Ink cleaner 買十送二 買五送一.口紅膠.去漬筆.去污棒. 去汙膏 (台灣公司貨),75,http://www.pcstore.com.tw/jd168168/M21952998.htm,,
衣物清潔產品,2017-06-05 09:00:11.271758,綠易潔天然環保薰衣草洗衣精  (特價),596,http://www.pcstore.com.tw/lohasmart/M21933578.htm,,
Show831204,2017-06-05 09:00:11.290727,每瓶30澎澎沐浴乳 黑人牙膏 泰山油 泡舒洗碗精 biore,30,http://seller.pcstore.com.tw/S147006491/C1085082893.htm,每筆訂單運費，7-11純取貨60元、7-11取貨付款60元,
欣志小舖,2017-06-05 09:00:11.308074,LODGE 鑄鐵鍋 單柄鑄鐵多用途三件組 荷蘭 鍋 2.8公升(現貨) 可超取,1899,http://seller.pcstore.com.tw/S169528325/C1058943167.htm,購物滿3000 元(含)以上免運費，未滿 3000 元者自付運費，宅配100元、7-11取貨付款60元,
GONESH精油線香,2017-06-05 09:00:11.615906,美國GONESH海洋精油線香(20枝入),99,http://www.pcstore.com.tw/bbco/M09819942.htm,,
Anna の 私房小舖,2017-06-05 09:00:11.743466,韓國綠茶洗碗精,170,http://seller.pcstore.com.tw/S124745397/C1079485410.htm,購物滿5000 元(含)以上免運費，未滿 5000 元者自付運費，宅配100元、郵局80元、7-11純取貨60元、7-11取貨付款60元,
【蟲蟲的店】百貨精品匯,2017-06-05 09:00:12.031088,全網最低價~柔膚速乾毛巾/大浴巾  全部是加厚款400克  (比生活市集還便宜喔)(50元),50,http://seller.pcstore.com.tw/S147149333/C1090703911.htm,購物滿5000 元(含)以上免運費，未滿 5000 元者自付運費，宅配100元、郵局100元、7-11取貨付款60元,
▼電動式升降曬衣架(無線搖控!),2017-06-05 09:00:12.219724,『2015獨家雙國專利』極簡款E-2電動式升降曬衣架(兩桿)，正港台灣人的驕傲！擊敗市售曬衣架，5800元超便宜DIY!,5800,http://www.pcstore.com.tw/anasa/M21670247.htm,,
美國GONESH,2017-06-05 09:00:12.565018,美國GONESH薰衣草原精油線香(20枝入),99,http://www.pcstore.com.tw/bbco/M07059835.htm,,
珈珈小老闆,2017-06-05 09:00:12.742851,現貨免運!!韓國Cocodor精油擴香瓶,179,http://seller.pcstore.com.tw/S176116637/C1098882074.htm,購物滿99 元(含)以上免運費，未滿 99 元者自付運費，宅配120元、郵局60元、7-11純取貨60元、7-11取貨付款60元,
加入追蹤,2017-06-05 09:00:12.977657,舒潔 棉柔舒適捲筒衛生紙 280張x12捲x6入/箱,799,http://www.pcstore.com.tw/pchome24h/M22359860.htm,,
老王及王太,2017-06-05 09:00:13.111257,Z的東西,1250,http://seller.pcstore.com.tw/S142485579/C1092542763.htm,每筆訂單運費，宅配100元、郵局100元、7-11取貨付款60元,
各廠牌洗衣機濾網,2017-06-05 09:00:13.427913,【偉成電子生活商場】東芝洗衣機濾網/適用機種:AW-B806S/AW-B808S/AW-G8660S/AW-G998S,70,http://www.pcstore.com.tw/wei-cheng/M14569560.htm,,
特價五金百貨,2017-06-05 09:00:13.629190,口罩／匠心/有發票／大人／現貨／平面／有鋼印／圖案／動物／卡通／3層/ 都有紙盒 謝謝,80,http://seller.pcstore.com.tw/S190282301/C1098849741.htm,購物滿1500 元(含)以上免運費，未滿 1500 元者自付運費，宅配100元、7-11純取貨60元、7-11取貨付款60元,
愛露營戶外用品生活館,2017-06-05 09:00:13.830183,【愛麗絲~愛團購】天然強效配方，消除蟲蟻一把罩！ 清檜Hinoki Life-檜木防蟑螂螞蟻噴劑 (500ml ),280,http://seller.pcstore.com.tw/S114923962/C1076862731.htm,購物滿3000 元(含)以上免運費，未滿 3000 元者自付運費，宅配80元、郵局80元、7-11純取貨65元、7-11取貨付款65元,
,2017-06-05 09:00:13.892559,美國清潔專家ARM&HAMMER;小蘇打粉萬用清潔劑454g,48,http://www.pcstore.com.tw/pchome24h/M16069839.htm,,
五金GOGO購,2017-06-05 09:00:14.054045,防水噴霧/防潑水噴霧/防污噴霧/皮件防水防污噴霧(現貨供應中),120,http://seller.pcstore.com.tw/S146784716/C1094105613.htm,購物滿5000 元(含)以上免運費，未滿 5000 元者自付運費，宅配110元、郵局80元、7-11取貨付款60元,
◈各式曬衣桿/伸縮桿,2017-06-05 09:00:14.060475,〝☆２公尺獨家奈米複合不鏽鋼伸縮桿☆〞真正防鏽！各種衣架通用曬衣桿！,289,http://www.pcstore.com.tw/anasa/M13482414.htm,,
活氧洗滌酵素粉,2017-06-05 09:00:14.198199,食器餐具專用洗滌酵素粉 (重量：2.0kg）,319,http://seller.pcstore.com.tw/S100179606/C1077029158.htm,每筆訂單運費，7-11取貨付款60元,
,2017-06-05 09:00:14.372241,防蚊、防孑孓、防登革熱--駐樂寶,3000,http://www.pcstore.com.tw/chunghsi_store/M21560108.htm,,
椰子寶寶,2017-06-05 09:00:14.609399,椰子皂1000公克.滿99元超商取貨免運,100,http://seller.pcstore.com.tw/S156416292/C1027578442.htm,每筆訂單運費，7-11取貨付款60元,
加入追蹤,2017-06-05 09:00:14.734962,限時↘$6.99/包優活抽取式衛生紙100抽x10包x10串/箱,699,http://www.pcstore.com.tw/pchome24h/M16253891.htm,,
貝莉小屋,2017-06-05 09:00:14.915065,現貨 寶僑洗衣球48入大包裝 P&G;洗衣膠囊 洗衣膠球(345元),319,http://seller.pcstore.com.tw/S161588293/C1090946361.htm,每筆訂單運費，宅配80元、7-11純取貨60元、7-11取貨付款60元,
小胖媽亂亂買,2017-06-05 09:00:15.009422,雅適純水濕紙巾/外出20抽1箱(200元),200,http://seller.pcstore.com.tw/S197706075/C1087240412.htm,購物滿1000 元(含)以上免運費，未滿 1000 元者自付運費，7-11取貨付款60元,
美國/日本GONESH綜合館,2017-06-05 09:00:15.093665,美國GONESH身心靈精油線香-感受(20枝入),99,http://www.pcstore.com.tw/bbco/M12700005.htm,,
